7094 5896
277 525 1
277 571 1
277 577 1
277 644 1
277 648 1
277 661 1
277 668 1
277 715 2
277 726 1
277 729 2
277 762 1
277 776 1
277 821 3
277 830 4
277 833 2
277 843 1
277 844 1
277 845 1
277 846 1
277 847 2
277 848 1
277 849 2
277 850 1
277 851 1
277 852 1
277 853 1
277 854 1
278 355 1
278 726 1
278 830 1
278 836 1
279 189 1
279 355 1
279 501 1
279 830 1
280 20 1
280 60 2
280 80 2
280 88 1
280 116 1
280 133 1
280 150 1
280 214 1
280 221 1
280 294 1
280 374 1
280 379 1
280 436 1
280 447 1
280 454 1
280 542 1
280 641 1
280 849 1
280 855 1
280 856 1
281 10 1
281 14 1
281 22 5
281 32 2
281 48 1
281 74 1
281 102 2
281 113 1
281 143 2
281 256 1
281 257 1
281 259 1
281 283 4
281 337 1
281 339 1
281 404 1
281 427 2
281 435 1
281 436 1
281 454 1
281 476 1
281 479 1
281 490 2
281 530 2
281 726 1
281 857 4
281 858 3
281 859 1
281 860 1
281 861 4
281 862 5
281 863 1
281 864 1
281 865 1
281 866 1
281 867 1
282 13 1
282 340 1
282 475 1
283 3 3
283 14 1
283 26 2
283 29 1
283 48 4
283 62 1
283 64 1
283 69 1
283 76 1
283 85 4
283 102 3
283 108 1
283 112 1
283 189 1
283 284 1
283 294 2
283 300 2
283 310 1
283 390 1
283 398 1
283 402 1
283 413 2
283 585 3
283 598 2
283 630 1
283 678 1
283 685 1
283 868 1
283 869 1
283 870 1
283 871 1
283 872 1
283 873 1
283 874 1
283 875 1
283 876 1
283 877 1
284 30 1
284 336 1
284 878 1
285 42 1
285 51 1
285 132 1
285 340 1
285 459 1
286 11 1
286 75 1
286 126 1
286 879 1
287 104 1
287 166 1
287 706 1
288 85 1
288 404 1
288 643 1
288 880 1
289 85 1
289 881 1
289 882 1
290 14 1
291 4 1
291 310 1
291 709 1
291 748 1
291 883 1
292 54 1
292 266 1
292 268 1
292 390 1
292 884 1
292 885 1
293 48 1
293 113 1
293 682 1
294 20 1
294 32 1
294 56 1
294 69 2
294 350 1
295 43 1
295 80 1
295 379 1
295 515 1
296 19 1
296 38 1
296 80 1
296 533 1
296 558 1
297 10 1
297 14 1
297 54 1
297 75 4
297 113 5
297 147 1
297 200 1
297 205 4
297 219 1
297 228 1
297 241 1
297 334 2
297 335 3
297 337 1
297 353 4
297 567 2
297 583 2
297 647 1
297 750 1
297 886 2
297 887 1
297 888 1
297 889 1
297 890 1
297 891 1
297 892 1
297 893 1
297 894 1
297 895 1
297 896 1
298 75 1
298 85 1
298 823 1
298 824 1
299 4 2
299 10 2
299 12 1
299 14 1
299 26 2
299 48 1
299 174 1
299 275 1
299 517 1
299 567 1
299 631 2
299 874 1
299 897 3
299 898 1
299 899 1
299 900 1
300 85 1
300 334 1
300 335 1
300 336 1
301 85 1
301 708 1
302 4 1
302 10 1
302 18 2
302 31 1
302 156 2
302 230 1
302 234 1
302 259 1
302 307 1
302 331 1
302 351 1
302 375 1
302 403 1
302 409 1
302 509 1
302 619 1
302 678 1
302 901 1
302 902 2
302 903 1
302 904 2
302 905 1
302 906 1
302 907 1
303 6 1
303 85 1
303 113 1
303 475 1
303 908 1
304 85 1
304 909 1
305 85 1
305 910 1
306 85 1
306 224 1
307 85 1
307 911 1
308 85 1
308 912 1
309 85 1
309 285 1
309 334 1
309 582 1
309 654 1
309 782 1
310 22 1
310 43 1
310 85 1
310 913 1
311 20 1
311 80 1
312 42 1
312 51 1
312 132 1
312 340 1
312 459 1
313 42 1
313 144 1
313 583 1
314 30 1
314 336 1
314 878 1
315 23 1
315 85 1
315 914 1
316 14 1
316 20 1
316 37 1
316 358 1
316 836 1
316 915 1
317 324 1
317 798 1
317 916 1
317 917 1
317 918 1
318 20 2
318 22 1
318 32 3
318 33 3
318 51 3
318 53 1
318 56 1
318 75 1
318 80 2
318 113 1
318 285 1
318 294 3
318 436 6
318 501 1
318 538 1
318 613 2
318 637 1
318 638 1
318 688 1
318 808 1
318 849 1
318 874 1
318 894 1
318 901 1
318 919 2
318 920 3
318 921 1
319 10 1
319 14 1
319 22 1
319 29 1
319 44 1
319 45 1
319 47 1
319 48 1
319 61 1
319 66 8
319 89 5
319 102 1
319 123 1
319 134 1
319 136 1
319 166 1
319 172 1
319 189 1
319 244 1
319 334 1
319 366 1
319 385 1
319 438 1
319 440 1
319 530 1
319 536 1
319 541 2
319 585 2
319 660 1
319 855 1
319 858 1
319 922 1
319 923 1
319 924 1
319 925 1
320 1 3
320 4 6
320 26 2
320 31 1
320 53 1
320 75 2
320 76 1
320 85 1
320 87 1
320 103 1
320 104 7
320 132 1
320 160 1
320 174 1
320 189 2
320 221 1
320 223 1
320 231 1
320 259 1
320 299 1
320 379 1
320 436 1
320 437 1
320 475 1
320 478 1
320 483 1
320 488 1
320 560 1
320 572 1
320 613 1
320 694 1
320 704 1
320 776 2
320 808 1
320 849 1
320 858 2
320 867 1
320 924 1
320 926 1
320 927 1
320 928 4
320 929 1
320 930 1
320 931 1
320 932 1
320 933 1
320 934 1
320 935 2
320 936 2
320 937 1
320 938 1
320 939 2
320 940 1
320 941 1
320 942 1
320 943 1
321 10 4
321 14 2
321 26 1
321 44 2
321 47 1
321 48 4
321 75 1
321 113 1
321 136 2
321 143 1
321 155 1
321 170 1
321 198 1
321 248 1
321 249 1
321 251 1
321 314 1
321 334 4
321 355 1
321 445 1
321 482 1
321 499 1
321 584 1
321 631 1
321 640 1
321 670 1
321 849 1
321 932 1
321 944 2
321 945 1
321 946 1
321 947 1
321 948 1
321 949 1
321 950 1
321 951 1
321 952 1
321 953 1
321 954 1
321 955 1
321 956 1
321 957 1
321 958 1
321 959 1
321 960 1
322 9 1
322 10 1
322 158 1
322 197 1
322 716 1
323 85 1
323 321 1
323 961 1
324 30 1
324 55 1
324 85 1
324 285 1
324 396 1
325 85 1
326 22 1
326 85 1
326 215 1
326 285 1
326 346 1
326 460 1
327 13 1
327 85 1
327 340 1
328 1 2
328 11 1
328 26 2
328 29 1
328 30 1
328 46 7
328 53 1
328 64 1
328 147 1
328 174 1
328 194 2
328 206 2
328 223 1
328 242 1
328 247 1
328 271 1
328 287 1
328 288 1
328 310 1
328 344 1
328 390 1
328 413 4
328 422 1
328 450 2
328 501 2
328 594 1
328 595 1
328 657 1
328 695 1
328 735 2
328 858 1
328 859 1
328 891 2
328 962 1
328 963 1
328 964 1
328 965 1
328 966 1
328 967 1
328 968 1
328 969 1
328 970 1
329 42 1
329 69 1
329 395 1
329 454 1
329 862 1
330 10 1
330 20 1
330 26 1
330 55 1
330 177 1
330 355 1
330 382 1
330 383 1
331 24 1
331 42 4
331 75 1
331 127 1
331 151 1
331 153 1
331 155 1
331 174 1
331 202 1
331 223 1
331 271 1
331 353 2
331 354 1
331 374 1
331 560 1
331 573 1
331 626 4
331 675 1
331 749 1
331 864 1
331 881 3
331 886 1
331 971 1
331 972 1
331 973 1
332 47 1
332 52 1
332 72 1
332 142 1
332 175 1
332 603 1
333 6 1
333 19 1
333 48 1
333 113 1
333 159 1
333 682 1
334 22 1
334 26 1
334 41 2
334 42 3
334 51 1
334 55 2
334 75 1
334 106 3
334 108 1
334 114 1
334 115 1
334 143 1
334 338 1
334 387 1
334 396 2
334 460 2
334 471 1
334 478 1
334 538 1
334 598 1
334 726 1
334 781 1
334 894 1
334 895 1
334 974 2
334 975 1
334 976 1
335 11 1
335 42 1
335 133 1
335 177 1
335 337 1
335 857 1
335 977 2
335 978 1
336 47 1
336 271 1
336 302 1
336 540 1
337 85 1
338 85 1
338 321 1
338 346 1
338 447 1
339 85 1
339 285 1
339 654 1
340 85 1
340 285 1
340 979 1
341 30 1
341 55 1
341 85 1
341 285 1
341 651 1
342 14 1
342 32 1
342 85 1
342 104 1
342 860 1
342 980 1
343 69 1
343 85 1
343 981 1
343 982 1
344 85 1
344 321 1
344 582 1
344 781 1
344 853 1
345 85 1
345 321 1
345 582 1
345 781 1
345 853 1
346 69 1
346 85 1
346 913 1
346 983 1
347 6 1
347 85 1
347 113 1
347 475 1
347 908 1
348 334 1
348 335 1
348 336 1
349 13 1
349 85 1
349 258 1
349 340 1
349 984 1
349 985 1
350 13 1
350 85 1
350 340 1
350 358 1
350 458 1
350 986 1
351 69 1
351 85 1
351 456 1
352 79 1
352 85 1
352 113 1
352 475 1
353 69 1
353 85 1
353 346 1
353 582 1
353 654 1
353 682 1
353 987 1
354 85 1
354 113 1
354 447 1
354 475 1
355 85 1
355 584 1
356 10 1
356 36 1
356 69 1
356 83 1
356 85 1
357 85 1
357 591 1
357 592 1
358 85 1
358 817 1
359 85 1
359 337 1
359 454 1
360 10 1
360 14 1
360 32 1
360 70 1
360 203 1
361 11 1
361 89 1
362 20 1
362 113 1
362 380 1
362 448 1
362 630 1
363 91 1
363 189 1
363 467 1
364 69 1
364 83 1
364 200 1
364 321 1
364 475 1
364 987 1
365 13 1
365 341 1
365 988 1
366 11 1
366 45 1
366 48 1
366 98 2
366 113 2
366 116 1
366 124 1
366 200 3
366 217 1
366 258 2
366 358 1
366 396 1
366 468 3
366 494 1
366 597 1
366 833 1
366 915 3
366 989 3
366 990 1
366 991 1
366 992 2
366 993 2
366 994 1
367 69 1
367 85 1
367 215 1
367 346 1
367 577 1
368 85 1
368 591 1
368 592 1
369 85 1
369 339 1
369 711 1
370 85 3
370 299 1
371 85 1
371 404 1
371 643 1
371 880 1
372 13 1
372 85 1
372 415 1
372 515 1
372 995 1
373 85 1
373 996 1
374 85 1
374 996 1
375 85 1
376 85 1
376 997 1
377 11 1
377 75 1
377 78 1
377 252 1
377 300 1
377 396 1
378 44 1
379 6 2
379 25 1
379 29 1
379 33 2
379 42 3
379 50 1
379 51 2
379 78 2
379 140 1
379 142 1
379 143 2
379 348 1
379 453 1
379 471 1
379 488 1
379 511 2
379 567 2
379 695 1
379 908 2
379 998 1
380 62 1
380 513 1
380 598 1
381 14 1
381 228 1
381 307 1
381 999 1
382 98 1
382 176 1
382 224 1
382 1000 1
382 1001 1
382 1002 1
383 69 1
383 85 1
383 983 1
384 85 1
384 1003 1
385 85 1
385 1004 1
386 69 1
386 85 1
386 983 1
387 30 1
387 42 1
387 55 1
387 85 1
387 285 1
387 531 1
387 651 1
388 85 1
388 321 1
388 346 1
388 447 1
389 85 1
389 321 1
389 447 1
389 475 1
390 48 1
390 1005 1
391 52 1
391 172 1
391 259 1
391 593 1
392 3 1
392 77 1
392 189 1
392 252 1
392 300 1
393 14 1
393 52 1
393 142 1
393 515 1
394 159 1
394 379 1
394 515 1
395 11 1
395 14 6
395 32 1
395 46 1
395 47 1
395 48 1
395 64 1
395 69 1
395 74 1
395 117 1
395 140 1
395 142 2
395 143 1
395 179 1
395 265 1
395 334 2
395 406 1
395 411 1
395 413 2
395 460 1
395 475 1
395 486 1
395 490 1
395 512 1
395 567 1
395 709 1
395 848 1
395 862 1
395 869 1
395 871 1
395 882 1
395 895 1
395 994 1
395 1006 1
395 1007 7
395 1008 1
395 1009 1
395 1010 1
395 1011 1
395 1012 1
395 1013 1
395 1014 1
395 1015 1
395 1016 1
396 13 1
396 14 1
396 25 1
396 29 1
396 47 1
396 48 1
396 52 3
396 75 1
396 90 1
396 111 1
396 113 1
396 129 5
396 194 1
396 208 4
396 217 2
396 251 1
396 259 1
396 302 5
396 309 3
396 318 1
396 348 1
396 351 2
396 369 2
396 406 1
396 445 1
396 525 9
396 582 1
396 584 1
396 613 1
396 635 1
396 695 2
396 709 3
396 738 1
396 749 5
396 753 2
396 806 1
396 838 5
396 847 2
396 887 2
396 948 1
396 967 1
396 1017 3
396 1018 1
396 1019 1
396 1020 1
396 1021 1
396 1022 1
396 1023 1
396 1024 1
397 48 1
398 11 1
398 87 1
398 104 1
398 189 1
398 585 1
398 700 1
398 747 1
399 22 1
399 36 1
399 65 1
399 104 1
399 593 1
399 685 1
400 104 1
400 355 1
400 768 1
400 830 1
401 836 1
401 914 1
402 22 2
402 87 1
402 189 1
402 593 1
402 914 1
403 104 1
403 189 1
403 727 1
403 833 1
404 15 1
404 23 1
404 42 1
404 43 1
404 44 2
404 47 2
404 85 1
404 113 1
404 155 1
404 162 1
404 189 1
404 421 1
404 436 1
404 454 1
404 517 1
404 523 1
404 950 1
404 1008 1
404 1025 1
404 1026 1
404 1027 1
404 1028 2
405 29 1
405 104 1
405 184 1
405 237 1
405 409 1
405 468 1
405 650 1
405 701 1
406 4 1
406 189 1
406 234 1
406 436 1
406 827 1
406 1029 1
407 2 1
407 162 1
407 314 1
407 1030 1
408 4 1
408 10 1
408 14 2
408 26 1
408 30 1
408 48 2
408 52 1
408 53 1
408 71 1
408 85 2
408 90 1
408 102 1
408 137 2
408 142 4
408 189 1
408 223 1
408 287 2
408 333 4
408 334 2
408 345 1
408 346 1
408 363 1
408 406 1
408 411 1
408 475 1
408 517 1
408 560 1
408 570 1
408 585 1
408 607 1
408 641 1
408 676 1
408 691 1
408 709 1
408 748 1
408 749 1
408 965 1
408 1031 1
408 1032 1
408 1033 1
408 1034 1
409 162 1
409 1035 1
410 104 1
410 142 1
410 162 1
410 257 1
410 283 1
410 355 1
411 36 1
411 52 1
411 104 1
411 162 1
412 43 1
412 189 1
412 351 1
412 585 1
413 2 1
413 29 1
413 48 2
413 52 2
413 90 2
413 102 1
413 120 2
413 142 2
413 235 1
413 355 1
413 542 1
413 568 1
413 694 2
413 1036 1
413 1037 2
413 1038 1
413 1039 1
413 1040 1
413 1041 1
414 9 1
414 10 1
414 812 1
414 1042 1
415 26 1
415 42 1
415 242 1
415 389 1
415 515 1
415 1043 1
416 10 5
416 11 1
416 48 2
416 75 1
416 103 1
416 187 1
416 195 1
416 231 1
416 235 1
416 242 1
416 259 1
416 342 2
416 343 1
416 348 1
416 364 1
416 366 1
416 431 1
416 453 1
416 512 1
416 670 1
416 716 1
416 778 1
416 804 1
416 883 5
416 900 1
416 901 2
416 1044 1
416 1045 1
416 1046 2
416 1047 1
416 1048 1
416 1049 1
416 1050 1
416 1051 1
416 1052 1
416 1053 1
416 1054 1
417 85 1
417 353 1
418 19 1
418 85 1
418 1055 1
419 85 1
419 1056 1
420 85 1
420 242 1
420 450 1
420 792 1
420 1057 1
421 85 1
421 184 1
422 13 1
422 85 1
422 340 1
423 69 1
423 85 1
423 983 1
424 85 1
424 321 1
424 781 1
424 853 1
425 19 1
425 85 1
425 847 1
425 1055 1
426 85 1
426 1058 1
427 85 1
427 321 1
427 515 1
428 85 1
428 321 1
428 530 1
428 1059 1
428 1060 1
429 85 1
429 1061 1
430 85 1
430 1061 1
431 85 1
431 1062 1
431 1063 1
432 10 1
432 91 1
432 198 1
432 206 1
432 417 2
432 768 1
432 1064 1
433 300 1
433 303 1
433 466 1
434 4 1
434 13 2
434 14 1
434 22 1
434 26 2
434 42 2
434 45 1
434 48 3
434 52 1
434 65 1
434 72 1
434 102 1
434 140 2
434 142 2
434 143 1
434 160 1
434 167 1
434 174 1
434 179 1
434 189 1
434 207 1
434 251 1
434 339 2
434 363 1
434 381 1
434 401 1
434 421 1
434 427 2
434 488 1
434 533 1
434 584 1
434 825 1
434 860 1
434 862 1
434 864 1
434 946 1
434 1065 1
434 1066 1
434 1067 1
434 1068 1
434 1069 1
434 1070 1
435 10 1
435 285 1
435 454 1
436 13 1
436 44 1
436 189 1
437 48 1
437 143 1
437 310 1
437 403 2
437 970 1
437 1071 1
437 1072 1
438 9 1
438 10 1
438 48 1
438 275 1
438 657 1
438 915 1
438 1073 1
439 26 1
439 48 2
439 53 1
439 54 1
439 75 1
439 76 1
439 93 1
439 102 1
439 132 1
439 137 1
439 156 1
439 170 1
439 217 2
439 310 1
439 332 1
439 431 1
439 441 1
439 453 1
439 490 2
439 496 1
439 499 1
439 507 1
439 530 2
439 534 1
439 595 1
439 610 1
439 641 1
439 709 2
439 748 1
439 749 1
439 864 1
439 927 1
439 964 1
439 1014 1
439 1023 1
439 1074 2
439 1075 1
439 1076 1
439 1077 1
439 1078 1
439 1079 1
439 1080 1
439 1081 1
439 1082 1
439 1083 1
439 1084 1
439 1085 1
439 1086 1
439 1087 1
440 11 1
440 14 2
440 22 4
440 26 2
440 29 2
440 42 2
440 53 1
440 75 1
440 98 4
440 102 1
440 118 1
440 136 1
440 137 1
440 143 1
440 145 1
440 160 1
440 174 5
440 200 2
440 202 1
440 259 1
440 324 1
440 342 1
440 377 2
440 413 1
440 555 1
440 704 1
440 733 1
440 778 1
440 804 1
440 847 1
440 853 1
440 894 1
440 989 3
440 1059 1
440 1088 2
440 1089 1
440 1090 1
440 1091 1
440 1092 1
440 1093 1
440 1094 1
440 1095 1
441 51 1
441 85 1
441 591 1
441 1096 1
442 85 1
442 113 1
442 132 1
442 346 1
442 475 1
443 85 1
443 252 1
443 454 1
443 1097 1
444 85 1
444 184 1
445 85 1
445 321 1
445 1060 1
446 78 1
446 1098 1
447 13 1
447 85 1
447 880 1
448 13 1
448 85 1
448 340 1
449 30 1
449 55 1
449 85 1
449 1099 1
450 85 1
450 87 1
450 702 1
451 85 1
451 87 1
451 702 1
452 85 1
452 595 1
452 1100 1
453 51 1
453 85 1
453 591 1
453 1096 1
454 85 1
454 447 1
454 459 1
455 85 1
455 353 1
456 96 1
456 321 2
456 403 1
456 1101 1
456 1102 1
457 85 1
457 337 1
457 415 1
458 85 1
458 819 1
459 85 1
460 10 1
460 47 1
460 142 1
460 413 1
460 547 1
460 726 1
460 1103 1
461 1 1
461 9 1
461 10 2
461 11 1
461 14 1
461 21 1
461 26 1
461 29 1
461 42 1
461 64 1
461 75 1
461 76 1
461 117 1
461 126 1
461 133 1
461 151 1
461 174 3
461 253 1
461 395 1
461 398 1
461 419 1
461 426 1
461 430 1
461 431 1
461 460 1
461 464 3
461 471 1
461 480 1
461 501 1
461 515 1
461 584 1
461 611 1
461 613 2
461 686 1
461 698 3
461 699 3
461 704 1
461 825 1
461 826 1
461 894 1
461 1059 1
461 1087 1
461 1095 1
461 1104 1
461 1105 1
461 1106 1
461 1107 1
461 1108 1
461 1109 1
461 1110 1
461 1111 1
461 1112 1
461 1113 1
461 1114 1
461 1115 1
461 1116 1
462 4 1
462 541 1
462 602 1
462 1117 1
463 1 1
463 4 4
463 9 1
463 10 2
463 14 1
463 24 1
463 26 1
463 53 1
463 75 1
463 77 4
463 86 1
463 89 1
463 117 1
463 140 1
463 141 1
463 151 1
463 174 1
463 221 1
463 259 1
463 261 1
463 292 1
463 308 1
463 333 1
463 410 1
463 413 3
463 438 1
463 442 1
463 460 1
463 566 1
463 585 2
463 586 2
463 598 1
463 706 3
463 727 3
463 789 2
463 838 1
463 882 1
463 902 1
463 967 1
463 1118 2
463 1119 2
463 1120 1
463 1121 1
464 85 1
464 1056 1
465 43 1
465 75 1
465 85 1
465 200 1
466 75 1
466 85 1
466 819 1
467 85 1
467 321 1
467 780 1
467 781 1
468 85 1
468 404 1
468 643 1
468 880 1
469 85 1
469 459 1
469 1122 1
469 1123 1
470 85 1
470 1124 1
471 42 1
471 85 1
471 1125 1
472 85 1
473 140 1
473 142 1
473 314 1
473 466 1
474 13 1
474 22 1
474 335 1
474 340 1
475 283 1
475 299 1
475 749 1
475 898 1
476 283 1
476 299 1
476 749 1
476 898 1
477 1091 1
477 1126 1
478 11 1
478 85 1
478 113 1
478 174 1
478 259 1
478 437 1
478 570 1
478 586 2
478 665 1
478 805 2
478 823 4
478 824 4
478 1127 3
478 1128 1
478 1129 1
478 1130 1
478 1131 1
479 69 1
479 78 1
479 246 1
479 485 1
479 781 1
479 1132 1
480 10 1
480 1133 1
481 10 1
481 409 1
481 468 1
481 1005 1
481 1134 1
482 96 1
482 104 3
482 197 1
482 403 2
482 437 1
482 445 1
482 541 2
482 602 2
482 676 2
482 709 1
482 776 1
482 843 2
482 1135 1
482 1136 2
482 1137 2
483 69 1
483 85 1
483 1138 1
484 32 1
484 69 1
484 85 1
484 346 1
484 1139 1
485 13 1
485 85 1
485 878 1
486 85 1
487 10 1
487 167 1
487 1001 1
487 1140 1
487 1141 1
488 10 1
488 554 1
488 1005 1
488 1095 1
488 1142 1
488 1143 1
489 14 1
489 42 1
489 141 1
489 408 1
489 1144 1
490 9 1
490 10 1
490 167 1
490 175 1
490 219 1
490 452 1
491 10 1
491 42 2
491 78 2
491 96 1
491 113 1
491 115 1
491 127 5
491 136 1
491 137 1
491 174 1
491 208 1
491 220 1
491 241 1
491 259 1
491 268 1
491 390 1
491 413 1
491 445 1
491 490 3
491 560 1
491 584 1
491 658 1
491 749 3
491 864 1
491 881 1
491 967 1
491 1145 1
491 1146 1
491 1147 1
491 1148 1
491 1149 1
491 1150 1
492 42 1
492 52 1
492 175 1
492 222 1
492 430 1
492 749 1
493 52 1
493 121 1
493 321 1
493 336 1
493 385 1
493 458 1
493 577 1
493 1151 1
494 10 2
494 13 5
494 14 1
494 19 1
494 22 3
494 42 1
494 55 2
494 105 1
494 115 1
494 116 1
494 124 1
494 136 1
494 137 1
494 160 1
494 180 1
494 200 2
494 258 2
494 265 1
494 300 1
494 336 1
494 340 2
494 378 2
494 379 1
494 387 1
494 395 2
494 415 2
494 454 1
494 460 1
494 508 1
494 517 1
494 657 1
494 703 1
494 792 1
494 817 2
494 984 1
494 988 3
494 1076 1
494 1089 1
494 1152 1
495 10 1
495 14 1
495 334 1
495 335 1
495 336 1
496 10 1
496 14 2
496 19 1
496 22 1
496 26 3
496 30 2
496 37 3
496 38 3
496 42 1
496 54 1
496 55 3
496 69 1
496 93 1
496 151 2
496 242 2
496 259 2
496 282 1
496 294 2
496 299 1
496 337 2
496 342 1
496 350 1
496 358 3
496 391 1
496 416 1
496 437 2
496 538 1
496 542 1
496 573 1
496 647 2
496 660 1
496 670 1
496 836 2
496 849 2
496 876 1
496 901 1
496 915 3
496 1008 1
496 1078 1
496 1120 1
496 1153 3
496 1154 2
496 1155 1
496 1156 2
496 1157 1
496 1158 1
496 1159 1
497 19 1
497 85 1
497 1055 1
498 75 1
498 85 1
498 819 1
499 85 1
499 819 1
500 85 1
500 1097 1
501 85 1
501 321 1
501 1060 1
502 6 1
502 56 1
502 85 1
502 285 1
502 415 1
502 583 1
503 85 1
503 978 1
504 75 1
504 85 1
504 818 1
505 85 1
505 819 1
506 85 1
506 224 1
506 911 1
506 912 1
507 13 1
507 85 1
507 340 1
508 13 1
508 85 1
508 340 1
509 69 1
509 85 1
509 981 1
509 982 1
510 85 1
510 334 1
510 335 1
510 336 1
511 85 1
511 996 1
512 85 1
512 997 1
513 85 1
513 415 1
513 590 1
514 56 1
514 85 1
514 380 1
514 629 1
514 630 1
515 13 1
515 85 1
515 340 1
516 85 1
516 98 1
516 454 1
516 1088 1
517 19 1
517 85 1
517 200 1
517 1055 1
517 1160 1
518 19 1
518 85 1
518 200 1
518 1055 1
519 85 1
519 159 1
519 475 1
520 85 1
520 1056 1
521 75 1
521 85 1
521 282 1
521 912 1
522 85 1
522 1061 1
523 85 1
523 242 1
523 450 1
523 792 1
523 1057 1
524 10 1
524 11 1
524 160 1
524 413 1
524 1161 1
525 300 1
525 303 1
525 466 1
526 36 3
526 52 2
526 53 1
526 185 1
526 222 2
526 287 6
526 333 4
526 334 1
526 371 2
526 399 1
526 468 7
526 488 1
526 511 1
526 541 6
526 550 1
526 613 2
526 676 2
526 703 3
526 734 1
526 843 1
526 855 1
526 894 1
526 912 1
526 1162 1
526 1163 1
526 1164 1
526 1165 1
526 1166 1
527 52 1
527 142 1
527 235 1
527 466 1
528 47 1
528 142 1
528 698 1
528 1063 1
528 1167 1
529 10 1
529 42 1
529 449 1
529 733 1
529 778 1
530 1 3
530 9 1
530 10 1
530 12 1
530 22 2
530 26 1
530 32 1
530 42 1
530 44 1
530 52 1
530 75 2
530 76 1
530 113 5
530 152 1
530 174 1
530 193 2
530 200 3
530 208 1
530 212 1
530 221 1
530 223 1
530 259 1
530 298 1
530 337 1
530 363 1
530 388 1
530 399 1
530 478 1
530 490 4
530 511 1
530 525 2
530 526 1
530 547 1
530 584 1
530 593 1
530 672 1
530 719 1
530 726 1
530 749 1
530 851 1
530 901 1
530 1023 3
530 1074 1
530 1077 1
530 1080 3
530 1084 1
530 1085 2
530 1087 3
530 1168 1
530 1169 2
530 1170 1
530 1171 1
530 1172 1
530 1173 1
530 1174 1
530 1175 1
530 1176 1
530 1177 1
530 1178 2
530 1179 3
530 1180 1
530 1181 1
530 1182 1
530 1183 1
530 1184 1
530 1185 1
530 1186 1
530 1187 1
531 10 1
531 20 1
531 56 1
531 69 1
531 630 1
532 9 2
532 11 3
532 17 1
532 20 2
532 25 1
532 42 3
532 45 1
532 48 1
532 52 2
532 53 1
532 69 2
532 75 2
532 80 1
532 88 1
532 117 1
532 133 1
532 136 1
532 140 1
532 142 1
532 174 2
532 200 1
532 210 2
532 216 1
532 222 1
532 228 1
532 335 1
532 353 1
532 413 2
532 416 1
532 598 1
532 647 1
532 688 1
532 771 2
532 789 1
532 815 1
532 847 1
532 874 1
532 915 1
532 995 2
532 1105 1
532 1188 1
532 1189 3
532 1190 6
532 1191 2
532 1192 2
532 1193 1
532 1194 1
532 1195 2
532 1196 1
532 1197 1
532 1198 1
532 1199 1
532 1200 2
533 69 1
533 78 1
533 485 1
533 781 1
533 1132 1
534 42 1
534 55 1
534 387 1
534 448 1
534 698 1
534 1062 1
534 1201 1
534 1202 1
535 11 1
535 15 1
535 19 1
535 26 1
535 30 3
535 50 1
535 51 1
535 55 4
535 69 1
535 78 1
535 82 1
535 105 2
535 106 2
535 107 1
535 108 1
535 308 1
535 334 3
535 337 1
535 378 1
535 437 1
535 566 1
535 670 3
535 739 3
535 868 1
535 980 1
535 1063 2
535 1162 1
535 1203 3
535 1204 1
535 1205 1
535 1206 1
535 1207 1
536 14 2
536 22 1
536 29 1
536 53 1
536 72 1
536 567 1
536 665 1
536 678 1
536 697 1
536 852 1
536 1208 1
537 85 1
537 96 1
537 321 1
537 403 1
537 1101 1
537 1102 1
537 1209 1
538 85 1
538 321 1
538 447 1
538 703 1
539 85 1
539 321 1
539 447 1
539 703 1
540 85 1
540 321 1
540 1060 1
541 85 1
541 978 1
542 85 1
542 629 1
543 69 1
543 85 1
543 981 1
543 982 1
544 13 1
544 85 1
544 258 1
544 340 1
544 984 1
544 985 1
545 79 1
545 85 1
545 113 1
545 475 1
546 69 1
546 85 1
546 983 1
547 78 1
547 497 1
547 1209 1
547 1210 2
548 96 1
548 321 1
548 403 1
548 1101 1
548 1102 1
548 1209 1
549 85 1
549 321 1
549 447 1
549 703 1
550 85 1
550 321 1
550 447 1
550 703 1
551 42 1
551 85 1
551 1125 1
552 85 1
552 113 1
552 132 1
552 346 1
552 475 1
553 41 1
553 85 1
553 1211 1
554 85 1
554 1097 1
554 1212 1
555 162 1
555 585 1
555 747 1
556 10 1
556 99 1
556 143 1
556 398 1
557 10 2
557 13 2
557 14 2
557 17 1
557 22 3
557 44 1
557 47 2
557 85 2
557 90 1
557 102 1
557 108 2
557 156 1
557 221 1
557 259 2
557 335 1
557 340 5
557 346 1
557 452 1
557 479 1
557 592 1
557 598 2
557 604 1
557 743 2
557 814 1
557 895 1
557 1213 1
557 1214 1
557 1215 1
557 1216 1
558 20 1
558 26 1
558 30 1
558 341 1
558 1217 1
559 27 1
559 162 1
559 180 1
559 685 1
560 10 1
560 383 1
560 1158 1
561 85 1
562 22 1
562 85 1
562 377 1
563 85 1
563 909 1
564 85 1
564 910 1
565 13 1
565 85 1
565 340 1
566 79 1
566 85 1
566 113 1
566 475 1
567 85 1
567 113 1
567 447 1
567 475 1
568 85 1
568 415 1
568 590 1
569 85 1
569 321 1
569 530 1
569 1060 1
570 85 1
570 200 1
570 819 1
570 1218 1
571 85 1
571 468 1
571 496 1
571 851 1
571 881 1
571 1219 1
572 85 1
572 468 1
572 496 1
572 851 1
572 881 1
